calendar,calendar,site_code,product_code,stock_distributed
2017-09-01,2017-09-01,C1086,AS27000,100.0
2017-10-01,2017-10-01,C1086,AS27000,161.0
2017-11-01,2017-11-01,C1086,AS27000,139.0
2017-12-01,2017-12-01,C1086,AS27000,101.0
2018-01-01,2018-01-01,C1086,AS27000,144.0
2018-02-01,2018-02-01,C1086,AS27000,97.0
2018-03-01,2018-03-01,C1086,AS27000,130.0
2018-04-01,2018-04-01,C1086,AS27000,204.0
2018-05-01,2018-05-01,C1086,AS27000,61.0
2018-06-01,2018-06-01,C1086,AS27000,231.0
2018-07-01,2018-07-01,C1086,AS27000,23.0
2018-08-01,2018-08-01,C1086,AS27000,154.0
2018-09-01,2018-09-01,C1086,AS27000,148.0
2016-01-01,2016-01-01,C1086,AS27132,56.0
2016-02-01,2016-02-01,C1086,AS27132,1.0
2016-03-01,2016-03-01,C1086,AS27132,1.0
2016-04-01,2016-04-01,C1086,AS27132,1.0
2016-05-01,2016-05-01,C1086,AS27132,1.0
2016-06-01,2016-06-01,C1086,AS27132,1.0
2016-07-01,2016-07-01,C1086,AS27132,1.0
2016-08-01,2016-08-01,C1086,AS27132,4.0
2016-09-01,2016-09-01,C1086,AS27132,28.0
2016-10-01,2016-10-01,C1086,AS27132,7.0
2016-11-01,2016-11-01,C1086,AS27132,31.0
2016-12-01,2016-12-01,C1086,AS27132,22.0
2017-01-01,2017-01-01,C1086,AS27132,4.0
2017-02-01,2017-02-01,C1086,AS27132,40.0
2017-03-01,2017-03-01,C1086,AS27132,31.0
2017-04-01,2017-04-01,C1086,AS27132,13.0
2017-05-01,2017-05-01,C1086,AS27132,25.0
2017-06-01,2017-06-01,C1086,AS27132,25.0
2017-07-01,2017-07-01,C1086,AS27132,22.0
2017-08-01,2017-08-01,C1086,AS27132,28.0
2017-09-01,2017-09-01,C1086,AS27132,31.0
2017-10-01,2017-10-01,C1086,AS27132,37.0
2017-11-01,2017-11-01,C1086,AS27132,28.0
2017-12-01,2017-12-01,C1086,AS27132,19.0
2018-01-01,2018-01-01,C1086,AS27132,52.0
2018-02-01,2018-02-01,C1086,AS27132,31.0
2018-03-01,2018-03-01,C1086,AS27132,19.0
2018-04-01,2018-04-01,C1086,AS27132,34.0
2018-05-01,2018-05-01,C1086,AS27132,22.0
2018-06-01,2018-06-01,C1086,AS27132,10.0
2018-07-01,2018-07-01,C1086,AS27132,31.0
2018-08-01,2018-08-01,C1086,AS27132,7.0
2018-09-01,2018-09-01,C1086,AS27132,37.0
2016-01-01,2016-01-01,C1086,AS27133,1.0
2016-02-01,2016-02-01,C1086,AS27133,1.0
2016-03-01,2016-03-01,C1086,AS27133,1.0
2016-04-01,2016-04-01,C1086,AS27133,1.0
2016-05-01,2016-05-01,C1086,AS27133,1.0
2016-06-01,2016-06-01,C1086,AS27133,1.0
2016-07-01,2016-07-01,C1086,AS27133,1.0
2016-08-01,2016-08-01,C1086,AS27133,101.0
2016-09-01,2016-09-01,C1086,AS27133,110.0
2016-10-01,2016-10-01,C1086,AS27133,165.0
2016-11-01,2016-11-01,C1086,AS27133,113.0
2016-12-01,2016-12-01,C1086,AS27133,108.0
2017-01-01,2017-01-01,C1086,AS27133,269.0
2017-02-01,2017-02-01,C1086,AS27133,41.0
2017-03-01,2017-03-01,C1086,AS27133,19.0
2017-04-01,2017-04-01,C1086,AS27133,133.0
2017-05-01,2017-05-01,C1086,AS27133,98.0
2017-06-01,2017-06-01,C1086,AS27133,4.0
2017-07-01,2017-07-01,C1086,AS27133,1.0
2017-08-01,2017-08-01,C1086,AS27133,1.0
2017-09-01,2017-09-01,C1086,AS27133,35.0
2017-10-01,2017-10-01,C1086,AS27133,182.0
2017-11-01,2017-11-01,C1086,AS27133,86.0
2017-12-01,2017-12-01,C1086,AS27133,51.0
2018-01-01,2018-01-01,C1086,AS27133,1.0
2018-02-01,2018-02-01,C1086,AS27133,1.0
2018-03-01,2018-03-01,C1086,AS27133,1.0
2018-04-01,2018-04-01,C1086,AS27133,1.0
2018-05-01,2018-05-01,C1086,AS27133,61.0
2018-06-01,2018-06-01,C1086,AS27133,145.0
2018-07-01,2018-07-01,C1086,AS27133,97.0
2018-08-01,2018-08-01,C1086,AS27133,69.0
2018-09-01,2018-09-01,C1086,AS27133,217.0
2016-01-01,2016-01-01,C1086,AS27134,1.0
2016-02-01,2016-02-01,C1086,AS27134,1.0
2016-03-01,2016-03-01,C1086,AS27134,223.0
2016-04-01,2016-04-01,C1086,AS27134,1.0
2016-05-01,2016-05-01,C1086,AS27134,1.0
2016-06-01,2016-06-01,C1086,AS27134,1.0
2016-07-01,2016-07-01,C1086,AS27134,169.0
2016-08-01,2016-08-01,C1086,AS27134,48.0
2016-09-01,2016-09-01,C1086,AS27134,214.0
2016-10-01,2016-10-01,C1086,AS27134,160.0
2016-11-01,2016-11-01,C1086,AS27134,168.0
2016-12-01,2016-12-01,C1086,AS27134,201.0
2017-01-01,2017-01-01,C1086,AS27134,134.0
2017-02-01,2017-02-01,C1086,AS27134,14.0
2017-03-01,2017-03-01,C1086,AS27134,1.0
2017-04-01,2017-04-01,C1086,AS27134,160.0
2017-05-01,2017-05-01,C1086,AS27134,142.0
2017-06-01,2017-06-01,C1086,AS27134,42.0
2017-07-01,2017-07-01,C1086,AS27134,177.0
2017-08-01,2017-08-01,C1086,AS27134,173.0
2017-09-01,2017-09-01,C1086,AS27134,174.0
2017-10-01,2017-10-01,C1086,AS27134,184.0
2017-11-01,2017-11-01,C1086,AS27134,174.0
2017-12-01,2017-12-01,C1086,AS27134,170.0
2018-01-01,2018-01-01,C1086,AS27134,148.0
2018-02-01,2018-02-01,C1086,AS27134,187.0
2018-03-01,2018-03-01,C1086,AS27134,157.0
2018-04-01,2018-04-01,C1086,AS27134,225.0
2018-05-01,2018-05-01,C1086,AS27134,63.0
2018-06-01,2018-06-01,C1086,AS27134,117.0
2018-07-01,2018-07-01,C1086,AS27134,162.0
2018-08-01,2018-08-01,C1086,AS27134,170.0
2018-09-01,2018-09-01,C1086,AS27134,145.0
2016-01-01,2016-01-01,C1086,AS27137,1.0
2016-02-01,2016-02-01,C1086,AS27137,1.0
2016-03-01,2016-03-01,C1086,AS27137,1.0
2016-04-01,2016-04-01,C1086,AS27137,1.0
2016-05-01,2016-05-01,C1086,AS27137,1.0
2016-06-01,2016-06-01,C1086,AS27137,1.0
2016-07-01,2016-07-01,C1086,AS27137,1.0
2016-08-01,2016-08-01,C1086,AS27137,1.0
2016-09-01,2016-09-01,C1086,AS27137,1.0
2016-10-01,2016-10-01,C1086,AS27137,1.0
2016-11-01,2016-11-01,C1086,AS27137,1.0
2016-12-01,2016-12-01,C1086,AS27137,1.0
2017-01-01,2017-01-01,C1086,AS27137,1.0
2017-02-01,2017-02-01,C1086,AS27137,1.0
2017-03-01,2017-03-01,C1086,AS27137,1.0
2017-04-01,2017-04-01,C1086,AS27137,3.0
2017-05-01,2017-05-01,C1086,AS27137,8.0
2017-06-01,2017-06-01,C1086,AS27137,8.0
2017-07-01,2017-07-01,C1086,AS27137,5.0
2017-08-01,2017-08-01,C1086,AS27137,6.0
2017-09-01,2017-09-01,C1086,AS27137,11.0
2017-10-01,2017-10-01,C1086,AS27137,6.0
2017-11-01,2017-11-01,C1086,AS27137,12.0
2017-12-01,2017-12-01,C1086,AS27137,20.0
2018-01-01,2018-01-01,C1086,AS27137,11.0
2018-02-01,2018-02-01,C1086,AS27137,13.0
2018-03-01,2018-03-01,C1086,AS27137,26.0
2018-04-01,2018-04-01,C1086,AS27137,14.0
2018-05-01,2018-05-01,C1086,AS27137,12.0
2018-06-01,2018-06-01,C1086,AS27137,13.0
2018-07-01,2018-07-01,C1086,AS27137,16.0
2018-08-01,2018-08-01,C1086,AS27137,13.0
2018-09-01,2018-09-01,C1086,AS27137,12.0
2016-01-01,2016-01-01,C1086,AS27138,1.0
2016-02-01,2016-02-01,C1086,AS27138,1.0
2016-03-01,2016-03-01,C1086,AS27138,1.0
2016-04-01,2016-04-01,C1086,AS27138,1.0
2016-05-01,2016-05-01,C1086,AS27138,1.0
2016-06-01,2016-06-01,C1086,AS27138,1.0
2016-07-01,2016-07-01,C1086,AS27138,1.0
2016-08-01,2016-08-01,C1086,AS27138,9.0
2016-09-01,2016-09-01,C1086,AS27138,10.0
2016-10-01,2016-10-01,C1086,AS27138,22.0
2016-11-01,2016-11-01,C1086,AS27138,10.0
2016-12-01,2016-12-01,C1086,AS27138,17.0
2017-01-01,2017-01-01,C1086,AS27138,4.0
2017-02-01,2017-02-01,C1086,AS27138,9.0
2017-03-01,2017-03-01,C1086,AS27138,16.0
2017-04-01,2017-04-01,C1086,AS27138,15.0
2017-05-01,2017-05-01,C1086,AS27138,8.0
2017-06-01,2017-06-01,C1086,AS27138,1.0
2017-07-01,2017-07-01,C1086,AS27138,1.0
2017-08-01,2017-08-01,C1086,AS27138,1.0
2017-09-01,2017-09-01,C1086,AS27138,1.0
2017-10-01,2017-10-01,C1086,AS27138,1.0
2017-11-01,2017-11-01,C1086,AS27138,1.0
2017-12-01,2017-12-01,C1086,AS27138,1.0
2018-01-01,2018-01-01,C1086,AS27138,1.0
2018-02-01,2018-02-01,C1086,AS27138,11.0
2018-03-01,2018-03-01,C1086,AS27138,17.0
2018-04-01,2018-04-01,C1086,AS27138,15.0
2018-05-01,2018-05-01,C1086,AS27138,8.0
2018-06-01,2018-06-01,C1086,AS27138,3.0
2018-07-01,2018-07-01,C1086,AS27138,2.0
2018-08-01,2018-08-01,C1086,AS27138,31.0
2018-09-01,2018-09-01,C1086,AS27138,20.0
2016-01-01,2016-01-01,C1087,AS17005,1.0
2016-02-01,2016-02-01,C1087,AS17005,1.0
2016-03-01,2016-03-01,C1087,AS17005,1.0
2016-04-01,2016-04-01,C1087,AS17005,1.0
2016-05-01,2016-05-01,C1087,AS17005,1.0
2016-06-01,2016-06-01,C1087,AS17005,1.0
2016-07-01,2016-07-01,C1087,AS17005,1.0
2016-08-01,2016-08-01,C1087,AS17005,1.0
2016-09-01,2016-09-01,C1087,AS17005,1.0
2016-10-01,2016-10-01,C1087,AS17005,1.0
2016-11-01,2016-11-01,C1087,AS17005,1.0
2016-12-01,2016-12-01,C1087,AS17005,6.0
2017-01-01,2017-01-01,C1087,AS17005,1.0
2017-02-01,2017-02-01,C1087,AS17005,1.0
2017-03-01,2017-03-01,C1087,AS17005,1.0
2017-04-01,2017-04-01,C1087,AS17005,1.0
2017-05-01,2017-05-01,C1087,AS17005,14.0
2017-06-01,2017-06-01,C1087,AS17005,1.0
2017-07-01,2017-07-01,C1087,AS17005,1.0
2017-08-01,2017-08-01,C1087,AS17005,1.0
2017-09-01,2017-09-01,C1087,AS17005,1.0
2017-10-01,2017-10-01,C1087,AS17005,1.0
2017-11-01,2017-11-01,C1087,AS17005,1.0
2017-12-01,2017-12-01,C1087,AS17005,1.0
2018-01-01,2018-01-01,C1087,AS17005,1.0
2018-02-01,2018-02-01,C1087,AS17005,2.0
2018-03-01,2018-03-01,C1087,AS17005,1.0
2018-04-01,2018-04-01,C1087,AS17005,1.0
2018-05-01,2018-05-01,C1087,AS17005,1.0
2018-06-01,2018-06-01,C1087,AS17005,1.0
2018-07-01,2018-07-01,C1087,AS17005,1.0
2018-08-01,2018-08-01,C1087,AS17005,1.0
2018-09-01,2018-09-01,C1087,AS17005,1.0
2016-01-01,2016-01-01,C1087,AS27000,51.0
2016-02-01,2016-02-01,C1087,AS27000,261.0
2016-03-01,2016-03-01,C1087,AS27000,101.0
2016-04-01,2016-04-01,C1087,AS27000,101.0
2016-05-01,2016-05-01,C1087,AS27000,101.0
2016-06-01,2016-06-01,C1087,AS27000,110.0
2016-07-01,2016-07-01,C1087,AS27000,76.0
2016-08-01,2016-08-01,C1087,AS27000,122.0
2016-09-01,2016-09-01,C1087,AS27000,106.0
2016-10-01,2016-10-01,C1087,AS27000,101.0
2016-11-01,2016-11-01,C1087,AS27000,101.0
2016-12-01,2016-12-01,C1087,AS27000,81.0
2017-01-01,2017-01-01,C1087,AS27000,100.0
2017-02-01,2017-02-01,C1087,AS27000,122.0
2017-03-01,2017-03-01,C1087,AS27000,101.0
2017-04-01,2017-04-01,C1087,AS27000,301.0
2017-05-01,2017-05-01,C1087,AS27000,301.0
2017-06-01,2017-06-01,C1087,AS27000,219.0
2017-07-01,2017-07-01,C1087,AS27000,300.0
2017-08-01,2017-08-01,C1087,AS27000,224.0
2017-09-01,2017-09-01,C1087,AS27000,284.0
2017-10-01,2017-10-01,C1087,AS27000,210.0
2017-11-01,2017-11-01,C1087,AS27000,236.0
2017-12-01,2017-12-01,C1087,AS27000,365.0
2018-01-01,2018-01-01,C1087,AS27000,91.0
2018-02-01,2018-02-01,C1087,AS27000,60.0
2018-03-01,2018-03-01,C1087,AS27000,74.0
2018-04-01,2018-04-01,C1087,AS27000,83.0
2018-05-01,2018-05-01,C1087,AS27000,57.0
2018-06-01,2018-06-01,C1087,AS27000,81.0
2018-07-01,2018-07-01,C1087,AS27000,65.0
2018-08-01,2018-08-01,C1087,AS27000,64.0
2018-09-01,2018-09-01,C1087,AS27000,52.0
2016-01-01,2016-01-01,C1087,AS27132,1.0
2016-02-01,2016-02-01,C1087,AS27132,4.0
2016-03-01,2016-03-01,C1087,AS27132,4.0
2016-04-01,2016-04-01,C1087,AS27132,4.0
2016-05-01,2016-05-01,C1087,AS27132,1.0
2016-06-01,2016-06-01,C1087,AS27132,2.0
2016-07-01,2016-07-01,C1087,AS27132,1.0
2016-08-01,2016-08-01,C1087,AS27132,2.0
2016-09-01,2016-09-01,C1087,AS27132,3.0
2016-10-01,2016-10-01,C1087,AS27132,2.0
2016-11-01,2016-11-01,C1087,AS27132,2.0
2016-12-01,2016-12-01,C1087,AS27132,2.0
2017-01-01,2017-01-01,C1087,AS27132,4.0
2017-02-01,2017-02-01,C1087,AS27132,1.0
2017-03-01,2017-03-01,C1087,AS27132,2.0
2017-04-01,2017-04-01,C1087,AS27132,1.0
2017-05-01,2017-05-01,C1087,AS27132,1.0
2017-06-01,2017-06-01,C1087,AS27132,1.0
2017-07-01,2017-07-01,C1087,AS27132,1.0
2017-08-01,2017-08-01,C1087,AS27132,1.0
2017-09-01,2017-09-01,C1087,AS27132,1.0
2017-10-01,2017-10-01,C1087,AS27132,10.0
2017-11-01,2017-11-01,C1087,AS27132,4.0
2017-12-01,2017-12-01,C1087,AS27132,13.0
2018-01-01,2018-01-01,C1087,AS27132,1.0
2018-02-01,2018-02-01,C1087,AS27132,1.0
2018-03-01,2018-03-01,C1087,AS27132,1.0
2018-04-01,2018-04-01,C1087,AS27132,1.0
2018-05-01,2018-05-01,C1087,AS27132,3.0
2018-06-01,2018-06-01,C1087,AS27132,2.0
2018-07-01,2018-07-01,C1087,AS27132,2.0
2018-08-01,2018-08-01,C1087,AS27132,4.0
2018-09-01,2018-09-01,C1087,AS27132,4.0
2016-01-01,2016-01-01,C1087,AS27133,1.0
2016-02-01,2016-02-01,C1087,AS27133,1.0
2016-03-01,2016-03-01,C1087,AS27133,1.0
2016-04-01,2016-04-01,C1087,AS27133,1.0
2016-05-01,2016-05-01,C1087,AS27133,1.0
2016-06-01,2016-06-01,C1087,AS27133,1.0
2016-07-01,2016-07-01,C1087,AS27133,1.0
2016-08-01,2016-08-01,C1087,AS27133,1.0
2016-09-01,2016-09-01,C1087,AS27133,201.0
2016-10-01,2016-10-01,C1087,AS27133,201.0
2016-11-01,2016-11-01,C1087,AS27133,201.0
2016-12-01,2016-12-01,C1087,AS27133,201.0
2017-01-01,2017-01-01,C1087,AS27133,201.0
2017-02-01,2017-02-01,C1087,AS27133,201.0
2017-03-01,2017-03-01,C1087,AS27133,201.0
2017-04-01,2017-04-01,C1087,AS27133,201.0
2017-05-01,2017-05-01,C1087,AS27133,301.0
2017-06-01,2017-06-01,C1087,AS27133,101.0
2017-07-01,2017-07-01,C1087,AS27133,1.0
2017-08-01,2017-08-01,C1087,AS27133,1.0
2017-09-01,2017-09-01,C1087,AS27133,1.0
2017-10-01,2017-10-01,C1087,AS27133,101.0
2017-11-01,2017-11-01,C1087,AS27133,101.0
2017-12-01,2017-12-01,C1087,AS27133,151.0
2018-01-01,2018-01-01,C1087,AS27133,151.0
2018-02-01,2018-02-01,C1087,AS27133,101.0
2018-03-01,2018-03-01,C1087,AS27133,101.0
2018-04-01,2018-04-01,C1087,AS27133,151.0
2018-05-01,2018-05-01,C1087,AS27133,176.0
2018-06-01,2018-06-01,C1087,AS27133,151.0
2018-07-01,2018-07-01,C1087,AS27133,151.0
2018-08-01,2018-08-01,C1087,AS27133,151.0
2018-09-01,2018-09-01,C1087,AS27133,101.0
2016-01-01,2016-01-01,C1087,AS27134,2.0
2016-02-01,2016-02-01,C1087,AS27134,2.0
2016-03-01,2016-03-01,C1087,AS27134,3.0
2016-04-01,2016-04-01,C1087,AS27134,3.0
2016-05-01,2016-05-01,C1087,AS27134,201.0
2016-06-01,2016-06-01,C1087,AS27134,201.0
2016-07-01,2016-07-01,C1087,AS27134,172.0
2016-08-01,2016-08-01,C1087,AS27134,197.0
2016-09-01,2016-09-01,C1087,AS27134,101.0
2016-10-01,2016-10-01,C1087,AS27134,80.0
2016-11-01,2016-11-01,C1087,AS27134,51.0
2016-12-01,2016-12-01,C1087,AS27134,72.0
2017-01-01,2017-01-01,C1087,AS27134,54.0
2017-02-01,2017-02-01,C1087,AS27134,48.0
2017-03-01,2017-03-01,C1087,AS27134,65.0
2017-04-01,2017-04-01,C1087,AS27134,84.0
2017-05-01,2017-05-01,C1087,AS27134,114.0
2017-06-01,2017-06-01,C1087,AS27134,101.0
2017-07-01,2017-07-01,C1087,AS27134,54.0
2017-08-01,2017-08-01,C1087,AS27134,60.0
2017-09-01,2017-09-01,C1087,AS27134,60.0
2017-10-01,2017-10-01,C1087,AS27134,53.0
2017-11-01,2017-11-01,C1087,AS27134,62.0
2017-12-01,2017-12-01,C1087,AS27134,46.0
2018-01-01,2018-01-01,C1087,AS27134,70.0
2018-02-01,2018-02-01,C1087,AS27134,49.0
2018-03-01,2018-03-01,C1087,AS27134,56.0
2018-04-01,2018-04-01,C1087,AS27134,68.0
2018-05-01,2018-05-01,C1087,AS27134,57.0
2018-06-01,2018-06-01,C1087,AS27134,60.0
2018-07-01,2018-07-01,C1087,AS27134,58.0
2018-08-01,2018-08-01,C1087,AS27134,21.0
2018-09-01,2018-09-01,C1087,AS27134,57.0
2016-01-01,2016-01-01,C1087,AS27137,1.0
2016-02-01,2016-02-01,C1087,AS27137,1.0
2016-03-01,2016-03-01,C1087,AS27137,1.0
2016-04-01,2016-04-01,C1087,AS27137,1.0
2016-05-01,2016-05-01,C1087,AS27137,1.0
2016-06-01,2016-06-01,C1087,AS27137,1.0
2016-07-01,2016-07-01,C1087,AS27137,1.0
2016-08-01,2016-08-01,C1087,AS27137,1.0
2016-09-01,2016-09-01,C1087,AS27137,1.0
2016-10-01,2016-10-01,C1087,AS27137,1.0
2016-11-01,2016-11-01,C1087,AS27137,1.0
2016-12-01,2016-12-01,C1087,AS27137,1.0
2017-01-01,2017-01-01,C1087,AS27137,1.0
2017-02-01,2017-02-01,C1087,AS27137,1.0
2017-03-01,2017-03-01,C1087,AS27137,9.0
2017-04-01,2017-04-01,C1087,AS27137,7.0
2017-05-01,2017-05-01,C1087,AS27137,10.0
2017-06-01,2017-06-01,C1087,AS27137,8.0
2017-07-01,2017-07-01,C1087,AS27137,11.0
2017-08-01,2017-08-01,C1087,AS27137,11.0
2017-09-01,2017-09-01,C1087,AS27137,18.0
2017-10-01,2017-10-01,C1087,AS27137,10.0
2017-11-01,2017-11-01,C1087,AS27137,5.0
2017-12-01,2017-12-01,C1087,AS27137,11.0
2018-01-01,2018-01-01,C1087,AS27137,34.0
2018-02-01,2018-02-01,C1087,AS27137,32.0
2018-03-01,2018-03-01,C1087,AS27137,26.0
2018-04-01,2018-04-01,C1087,AS27137,12.0
2018-05-01,2018-05-01,C1087,AS27137,14.0
2018-06-01,2018-06-01,C1087,AS27137,20.0
2018-07-01,2018-07-01,C1087,AS27137,18.0
2018-08-01,2018-08-01,C1087,AS27137,10.0
2018-09-01,2018-09-01,C1087,AS27137,15.0
2016-01-01,2016-01-01,C1087,AS27138,1.0
2016-02-01,2016-02-01,C1087,AS27138,1.0
2016-03-01,2016-03-01,C1087,AS27138,1.0
2016-04-01,2016-04-01,C1087,AS27138,1.0
2016-05-01,2016-05-01,C1087,AS27138,1.0
2016-06-01,2016-06-01,C1087,AS27138,1.0
2016-07-01,2016-07-01,C1087,AS27138,1.0
2016-08-01,2016-08-01,C1087,AS27138,1.0
2016-09-01,2016-09-01,C1087,AS27138,1.0
2016-10-01,2016-10-01,C1087,AS27138,1.0
2016-11-01,2016-11-01,C1087,AS27138,1.0
2016-12-01,2016-12-01,C1087,AS27138,1.0
2017-01-01,2017-01-01,C1087,AS27138,1.0
2017-02-01,2017-02-01,C1087,AS27138,1.0
2017-03-01,2017-03-01,C1087,AS27138,1.0
2017-04-01,2017-04-01,C1087,AS27138,1.0
2017-05-01,2017-05-01,C1087,AS27138,1.0
2017-06-01,2017-06-01,C1087,AS27138,1.0
2017-07-01,2017-07-01,C1087,AS27138,1.0
2017-08-01,2017-08-01,C1087,AS27138,1.0
2017-09-01,2017-09-01,C1087,AS27138,1.0
2017-10-01,2017-10-01,C1087,AS27138,1.0
2017-11-01,2017-11-01,C1087,AS27138,1.0
2017-12-01,2017-12-01,C1087,AS27138,1.0
2018-01-01,2018-01-01,C1087,AS27138,1.0
2018-02-01,2018-02-01,C1087,AS27138,3.0
2018-03-01,2018-03-01,C1087,AS27138,9.0
2018-04-01,2018-04-01,C1087,AS27138,1.0
2018-05-01,2018-05-01,C1087,AS27138,1.0
2018-06-01,2018-06-01,C1087,AS27138,22.0
2018-07-01,2018-07-01,C1087,AS27138,25.0
2018-08-01,2018-08-01,C1087,AS27138,22.0
2018-09-01,2018-09-01,C1087,AS27138,16.0
2016-01-01,2016-01-01,C1087,AS27139,1.0
2016-02-01,2016-02-01,C1087,AS27139,1.0
2016-03-01,2016-03-01,C1087,AS27139,1.0
2016-04-01,2016-04-01,C1087,AS27139,1.0
2016-05-01,2016-05-01,C1087,AS27139,1.0
2016-06-01,2016-06-01,C1087,AS27139,1.0
2016-07-01,2016-07-01,C1087,AS27139,1.0
2016-08-01,2016-08-01,C1087,AS27139,1.0
2016-09-01,2016-09-01,C1087,AS27139,1.0
2016-10-01,2016-10-01,C1087,AS27139,1.0
2016-11-01,2016-11-01,C1087,AS27139,1.0
2016-12-01,2016-12-01,C1087,AS27139,1.0
2017-01-01,2017-01-01,C1087,AS27139,1.0
2017-02-01,2017-02-01,C1087,AS27139,1.0
2017-03-01,2017-03-01,C1087,AS27139,1.0
2017-04-01,2017-04-01,C1087,AS27139,1.0
2017-05-01,2017-05-01,C1087,AS27139,1.0
2017-06-01,2017-06-01,C1087,AS27139,1.0
2017-07-01,2017-07-01,C1087,AS27139,1.0
2017-08-01,2017-08-01,C1087,AS27139,1.0
2017-09-01,2017-09-01,C1087,AS27139,1.0
2017-10-01,2017-10-01,C1087,AS27139,1.0
2017-11-01,2017-11-01,C1087,AS27139,1.0
2017-12-01,2017-12-01,C1087,AS27139,6.0
2018-01-01,2018-01-01,C1087,AS27139,1.0
2018-02-01,2018-02-01,C1087,AS27139,1.0
2018-03-01,2018-03-01,C1087,AS27139,1.0
2018-04-01,2018-04-01,C1087,AS27139,1.0
2018-05-01,2018-05-01,C1087,AS27139,1.0
2018-06-01,2018-06-01,C1087,AS27139,1.0
2018-07-01,2018-07-01,C1087,AS27139,1.0
2018-08-01,2018-08-01,C1087,AS27139,1.0
2018-09-01,2018-09-01,C1087,AS27139,1.0
2016-01-01,2016-01-01,C1087,AS42018,1.0
2016-02-01,2016-02-01,C1087,AS42018,1.0
2016-03-01,2016-03-01,C1087,AS42018,1.0
2016-04-01,2016-04-01,C1087,AS42018,1.0
2016-05-01,2016-05-01,C1087,AS42018,1.0
2016-06-01,2016-06-01,C1087,AS42018,1.0
2016-07-01,2016-07-01,C1087,AS42018,1.0
2016-08-01,2016-08-01,C1087,AS42018,1.0
2016-09-01,2016-09-01,C1087,AS42018,1.0
2016-10-01,2016-10-01,C1087,AS42018,1.0
2016-11-01,2016-11-01,C1087,AS42018,1.0
2016-12-01,2016-12-01,C1087,AS42018,1.0
2017-01-01,2017-01-01,C1087,AS42018,1.0
2017-02-01,2017-02-01,C1087,AS42018,3.0
2017-03-01,2017-03-01,C1087,AS42018,2.0
2017-04-01,2017-04-01,C1087,AS42018,3.0
2017-05-01,2017-05-01,C1087,AS42018,5.0
2017-06-01,2017-06-01,C1087,AS42018,2.0
2017-07-01,2017-07-01,C1087,AS42018,9.0
2017-08-01,2017-08-01,C1087,AS42018,3.0
2017-09-01,2017-09-01,C1087,AS42018,1.0
2017-10-01,2017-10-01,C1087,AS42018,1.0
2017-11-01,2017-11-01,C1087,AS42018,1.0
2017-12-01,2017-12-01,C1087,AS42018,1.0
2018-01-01,2018-01-01,C1087,AS42018,1.0
2018-02-01,2018-02-01,C1087,AS42018,1.0
2018-03-01,2018-03-01,C1087,AS42018,7.0
2018-04-01,2018-04-01,C1087,AS42018,5.0
2018-05-01,2018-05-01,C1087,AS42018,1.0
2018-06-01,2018-06-01,C1087,AS42018,1.0
2018-07-01,2018-07-01,C1087,AS42018,1.0
2018-08-01,2018-08-01,C1087,AS42018,1.0
2018-09-01,2018-09-01,C1087,AS42018,1.0
2016-01-01,2016-01-01,C1087,AS46000,2.0
2016-02-01,2016-02-01,C1087,AS46000,3.0
2016-03-01,2016-03-01,C1087,AS46000,3.0
2016-04-01,2016-04-01,C1087,AS46000,3.0
2016-05-01,2016-05-01,C1087,AS46000,149.0
2016-06-01,2016-06-01,C1087,AS46000,2.0
2016-07-01,2016-07-01,C1087,AS46000,1.0
2016-08-01,2016-08-01,C1087,AS46000,1.0
2016-09-01,2016-09-01,C1087,AS46000,1.0
2016-10-01,2016-10-01,C1087,AS46000,1.0
2016-11-01,2016-11-01,C1087,AS46000,1.0
2016-12-01,2016-12-01,C1087,AS46000,1.0
2017-01-01,2017-01-01,C1087,AS46000,1.0
2017-02-01,2017-02-01,C1087,AS46000,1.0
2017-03-01,2017-03-01,C1087,AS46000,1.0
2017-04-01,2017-04-01,C1087,AS46000,1.0
2017-05-01,2017-05-01,C1087,AS46000,1.0
2017-06-01,2017-06-01,C1087,AS46000,1.0
2017-07-01,2017-07-01,C1087,AS46000,1.0
2017-08-01,2017-08-01,C1087,AS46000,1.0
2017-09-01,2017-09-01,C1087,AS46000,1.0
2017-10-01,2017-10-01,C1087,AS46000,1.0
2017-11-01,2017-11-01,C1087,AS46000,1.0
2017-12-01,2017-12-01,C1087,AS46000,1.0
2018-01-01,2018-01-01,C1087,AS46000,1.0
2018-02-01,2018-02-01,C1087,AS46000,1.0
2018-03-01,2018-03-01,C1087,AS46000,1.0
2018-04-01,2018-04-01,C1087,AS46000,1.0
2018-05-01,2018-05-01,C1087,AS46000,1.0
2018-06-01,2018-06-01,C1087,AS46000,1.0
2018-07-01,2018-07-01,C1087,AS46000,1.0
2018-08-01,2018-08-01,C1087,AS46000,1.0
2018-09-01,2018-09-01,C1087,AS46000,1.0
2016-01-01,2016-01-01,C1088,AS27000,94.0
2016-02-01,2016-02-01,C1088,AS27000,94.0
2016-03-01,2016-03-01,C1088,AS27000,76.0
2016-04-01,2016-04-01,C1088,AS27000,94.0
2016-05-01,2016-05-01,C1088,AS27000,43.0
2016-06-01,2016-06-01,C1088,AS27000,51.0
2016-07-01,2016-07-01,C1088,AS27000,41.0
2016-08-01,2016-08-01,C1088,AS27000,1.0
2016-09-01,2016-09-01,C1088,AS27000,1.0
